artwork,artist_accepted,provenance,source,attribution_tbcleaned,accepted_criterion,accepted_cited,accepted_date,discarded_attribution1,discarded-criterion1,discarded_cited1,discarded_date1,discarded_attribution2,discarded-criterion2,discarded_cited2,discarded_date2,discarded_attribution3,discarded-criterion3,discarded_cited3,discarded_date3
b11075752,"Italian School (16th century), 16th C., attributed to.","(a) Unidentified, a label on the frame gives the name of Garofalo ;""(b) among the pictures bought by a former pastor of St. Gregory the Great Church, New York, William F. Hughes, (pastor from around 1917 until his death in 1929) "";""(b) Church of St. Gregory the Great, New York, rectory.""","(a) Frick Art Reference Library, 3 October 1957.;""(b) Joseph F. Flanagan, Pastor, St. Gregory the Great, verbally, October 3, 1957.""","(a) Attributed to Italian School - 16th to 17th c. by Frick Art Reference Library, 1957. A label on the frame gives the name of Garofalo. There is no similarity to his style. It is by a minor Master.",,,,,,,,,,,,,,,
b11075764,"Italian School (16th century), 16th C.","(a) Galerie Campana ;""(a) Mus?e Napol?on III Paris (502) "";""(b) given by the French Government to the Mus?e des Beaux-Arts de B?ziers (12) (as attributed to Titian).""","(a) Catalogue des Tableaux du Mus?e Napol?on III, 1862, p.136, fig.502.;""(b) Annotation on back of photograph, 1925."";""(c) La Galerie Campana et les Mus?es Fran?ais, Predrizet and Jean, 1907, p.40, fig.502.""",,,,,,,,,,,,,,,,
b11075776,"Italian School (16th century), 16th C.","(a) Ospedale Civile, Genoa, Italy (93).","(a) Annotation on back of photograph.;""(b) Frick Art Reference Library, December 1935."";""(c) Erica Tietze-Conrat, note attached to mount, 10 January 1946.""","(b) Attributed to Bacchiacca by Frick Art Reference Library, December 1935. In the Berlin portrait the lady holds a small animal of this sort. The type and pose of the figures, the foliage, and specially the spotted animal in the foreground suggest this artist in several respects  (c) Copy after D?rer by Erica Tietze-Conrat, 10 January 1946. A free copy of Durer's engraving, B.1.",,,,,,,,,,,,,,,
b11076239,"Abbate, Niccol? dell', n.c.1512-m.1570, school of, attributed to.","(a) Acquired (through and exchange) from a lawyer named Schaeffer in c.1941 by Mr. Oskar Diessner, Berlin (Steglitz), Germany ;""(f) Mr. Diessner has died and the painting has been sold.""","(a) Oskar Diessner, Berlin, verbally, May 31, 1958.;""(b) Niece of Mr. Diessner, May 31, 1958."";""(c) Inscription on back of photograph lent by owner, written by Prof. Alois Hauser (art exper recognized by Berlin courts (as per his stamp on photo)), November 17, 1931."";""(d) Dr. Alfred Scharf, verbally, June 5, 1958."";""(e) Library Staff, August 29, 1958."";""(f) Library Staff, July 1966.""",(c) By Beccafumi. (d) Not Beccafumi but possibly circle of Nicolo dell'Abbate - North Italian Mannerist 1630-1640.,,,,,,,,,,,,,,,
b11076380,"Campi, Antonio, c.1522-m.c.1591.","Gallerie dell' Accademia, Venice.","Ruggeri, Ugo. Disegni Lombardi. Milan, 1982 (40).",,,,,,,,,,,,,,,,
b11076574,"Italian School (16th century), 16th C.","(a) C. Fairfax Murray ;""(b) presently unlocated.""","(a) Annotation accompanying plates, 21 September 1928.;""(b) Frick Art Reference Library, September 1930.""",,,,,,,,,,,,,,,,
b11076586,"Italian School (16th century), 16th C.","(a) Sale, R.W.P. de Vries, Amsterdam, Prince de S.B. Collection, January 24-25, 1922, lot 352.","(a) Sale, R.W.P. de Vries Galleries (Amsterdam, Netherlands), Prince de S-B Collection Sale, 24 to 25 January 1922, lot 352.",(a) Italian School - 16th c.,,,,,,,,,,,,,,,
b11076598,"Italian School (16th century), 16th C.","(a) Robert Lehman Collection, Metropolitan Museum of Art, New York.",(a) Information from reproduction.,(a) Italian School  (a) Attributed to Anonymous - 16th c. by,,,,,,,,,,,,,,,
b11076616,"Italian School (16th century), 16th C.","(a) Art Museum, Princeton University, Princeton.","(a) Museum of Historic Art, Princeton, 9 February 1961.","(a) Italian School - 16th c. by Art Museum, Princeton University (Princeton, New Jersey, U.S.A.), Princeton, New Jersey, U.S.A",,,,,,,,,,,,,,,
b11076628,"Italian School (16th century), 16th C.","(a) Colonel Joseph William Weld Collection, Lulworth Manor, Wareham, England.",(a) Information from reproduction.,"(a) Italian School - 16th c. by Courtauld Institute of Art, London, England.",,,,,,,,,,,,,,,
b11076665,"Italian School (16th century), 16th C.","(a) Bowdoin College Museum of Art, Brunswick, Maine.","(a) The Connoisseur, vol.cxx, December 1947, p.121.",(a) Italian School - 16th century.,,,,,,,,,,,,,,,
b11076719,"Italian School (16th century), 16th C.","(a) Padre Resta ;""(a) Lord John Somers "";""(a) Sale, Sotheby's, New York, Old Master Drawings, January 14, 1992, lot 143.""","(a) Sale, Sotheby's, New York, 14 January 1992, lot 143.","(a) Beccafumi by Sotheby's, New York. The verso of this drawing is listed as by Bronzino. Listed as by this artist  (a) Italian School, Central - 4th quarter 16th c. by , 14 January 1992",,,,,,,,,,,,,,,
b11076720,"Italian School (16th century), 16th C.","(a) Earl of Rosebery, Mentmore, England, Leighton Buzzard.",(a) Information from reproduction.,"(a) Italian School - 16th c. by Courtauld Institute of Art, London",,,,,,,,,,,,,,,
b11076756,"Italian School (16th century), 16th C., attributed to.","(a) John Witt, 116.",(a) Information from reproduction.,(a) Attributed to Italian School - 16th c. by Frick Art Reference Library  (a) Italian School,,,,,,,,,,,,,,,
b11076768,"Italian School (16th century), 16th C.","(a) Earl of Rosebery, Mentmore, England, Leighton Buzzard.",(a) Information from reproduction.,"(a) Italian School - 16th c. by Courtauld Institute of Art, London",,,,,,,,,,,,,,,
b11076811,"Italian School (16th century), 16th C.","(a) Colonel Joseph William Weld Collection, Lulworth Manor, Wareham, England.",(a) Information from reproduction.,"(a) Italian School, North - 16th c. by Courtauld Institute of Art, London, England  (a) Attributed to Titian.",,,,,,,,,,,,,,,
b11076823,"Italian School (16th century), 16th C.",,(a) Information from reproduction.,(a) Italian School - 16th c.,,,,,,,,,,,,,,,
b11076835,"Italian School (16th century), 16th C.","(a) Chambers Hall, Oxford ;""(a) J.P. Heseltine, London, England.""","(a) Some Original drawings by ancient and modern artists of various Schools remaining in the collection of J.P.H., 1917, fig.21.","(a) Italian School - 16th c. (a) Attributed to Girolamo Genga by Morelli. This attribution is given by Sig. Morelli, probabbly because this painter studied under Timoteo della Vite and Signorelli",,,,,,,,,,,,,,,
b11076859,"Italian School (16th century), 16th C.",(a) Private collection XLV (Confidential File) ,(a) Information from reproduction.,"(a,b) Italian School - 16th c., (b) by source, (a) by Courtauld Institute of Art, London",,,,,,,,,,,,,,,
b11076860,"Italian School (16th century), 16th C.","(a) Ilay M. Campbell, Crarae, Argyllshire, Scotland.",(a) Information from reproduction.,(a) Italian School - 16th c. (a) Poccetti by . Possibly,,,,,,,,,,,,,,,
b11076872,"Italian School (16th century), 16th C.","(a) Sale, Christie's, London, Henry Oppenheimer Collection, July 10, 13-14, 1936, lot 199-A (to F. Lugt).","(a) Sale, Henry Oppenheimer Collection Sale, 10, 13 to 14 July 1936, lot 199-A.;""(b) Verbally, Hans Tietze, 4 April 1950.""","(b) Attributed to Italian School - 16th c. by Hans Tietze, 4 April 1950",,,,,,,,,,,,,,,
b11076884,"Italian School (16th century), 16th C.",,"(a) European drawings for the Kitto Bible, vol.xxvi, H.E. Huntington Library and Art Gallery, San Marino, 1969 to 1970, p.41.;""(b) Information from reproduction.""",(a) Italian School - 16th century.,,,,,,,,,,,,,,,
b11076963,"Italian School (16th century), 16th C.","(a) Duke of Devonshire, Drawings Collection, Chatsworth, England.",(a) Information from reproduction.,"(b) Italian School - 16th c. by Courtauld Institute of Art, London",,,,,,,,,,,,,,,
b11076975,"Italian School (16th century), 16th C.","(a) Duke of Devonshire, Drawings Collection, Chatsworth, England.","(a) Devonshire Collection of Drawings, Courtauld Institute of Art (London, England), 7 June 1963.","(a) Italian School - 16th c. by Courtauld Institute of Art, London",,,,,,,,,,,,,,,
b11077001,"Italian School (16th century), 16th C.",,(a) Information from reproduction.,(a) Italian School - 16th c.,,,,,,,,,,,,,,,
b11077013,"Italian School (16th century), 16th C., attributed to.","(b) Fomerly Fairfax Murray ;""(c) presently unlocated.""","(a) Information written on reproduction.;""(b) Information accompanying duplicate reproductions, 1928."";""(c) Frick Art Reference Library, September 1930.""","(c) Attributed to Italian School - 16th c. by Frick Art Reference Library, September 1930. Probably not by either of the Zuccari",,,,,,,,,,,,,,,
b11077025,"Italian School (16th century), 16th C.","(a) Abb? Thu?lin, Paris, France, from 1927.","(a) Bri?re, annotation on back of photograph.",(a) Italian School - 16th c. by Bri?re,,,,,,,,,,,,,,,
b11077037,"Italian School (16th century), 16th C.","(a) Louvre, Paris.",(a) Information from reproduction.,"(b) Italian School - 16th c. (a) Italian School by Mus?e du Louvre (Paris, France), Paris, France",,,,,,,,,,,,,,,
b11077062,"Italian School (16th century), 16th C.","(a) Earl of Leicester Collection, Holkham Hall, England, see list of framed drawings, 52a.",(a) Information from reproduction.,"(a) Italian School - 16th c. by Courtauld Institute of Art, London",,,,,,,,,,,,,,,
b11077074,"Italian School (16th century), 16th C.","(a) Duke of Devonshire, Drawings Collection, Chatsworth, England.",(a) Information from reproduction.,"(a) Italian School by Courtauld Institute of Art, London  (b) Italian School - 16th c.",,,,,,,,,,,,,,,
b11077086,"Italian School (16th century), 16th C.","(a) Duke of Devonshire, Drawings Collection, Chatsworth, England.",(a) Information from reproduction.,"(a) Italian School - 16th c. by Courtauld Institute of Art, London",,,,,,,,,,,,,,,
b11077165,"Italian School (16th century), 16th C.","(a) Robert Lehman Collection, New York, New York, U.S.A.","(a) Information from reproduction.;""(b) Verbally, Erica Tietze-Conrat, 26 April 1955.""","(b) Italian School - 16th c. by Erica Tietze-Conrat, 24 April 1955",,,,,,,,,,,,,,,
b11077177,"Italian School (16th century), 16th C.","(a) de Grez Collection, Mus?e Royaux des Beaux-Arts, Brussels (1911).","(a) Collection de Grez, Brussels, 1911.;""(b) Information from reproduction.""",(b) Italian School - 16th c. by Frick Art Reference Library  (a) Italian School,,,,,,,,,,,,,,,
b11077189,"Italian School (16th century), 16th C.","(a) Mus?e de Besan?on, Besan?on.",(a) Information from reproduction.,(a) Italian School - 16th c.,,,,,,,,,,,,,,,
b11077190,"Italian School (16th century), 16th C.","(a) Museum of Art, Rhode Island School of Design, Providence.",(a) Information from reproduction.,(a) Italian School - 16th c.,,,,,,,,,,,,,,,
b11077219,"Italian School (16th century), 16th C., attributed to.","(a) Museo Provincial de Pinturas, Valencia, Spain.","(a) Arxiv Mas, 1931.;""(b) Information from reproduction."";""(c) Verbally, Erica Tietze-Conrat, 4 April 1941.""","(b) Attributed to Italian School - 16th c. (a) Italian School - 2nd quarter 16th c. by Arxiv Mas, Barcelona. Middle of the 16th century  (b) Attributed to Italian School by Erica Tietze-Conrat, 4 March 1941. Vaguely after Michelangelo",,,,,,,,,,,,,,,
b11077220,"Italian School (16th century), 16th C..","(a and c) Purchased from Colnaghi, London (as German School, 16th Century), by Dr. Julius S. Held, Bennington, Vermont (died December 2002).","(a) Dr. Julius S. Held, verbally, September 18, 1958.;""(b) Library staff, September 18, 1958."";""(c) Dr. Julius S. Held, verbally, July 29, 1971.""",,,,,,,,,,,,,,,,
b11077232,"Italian School (16th century), 16th C.","(a) Earl of Plymouth, Oakly Park, England.",(a) Information from reproduction.,"(a) Italian School - 16th c. by Courtauld Institute of Art, London",,,,,,,,,,,,,,,
b11077244,"Italian School (16th century), 16th C.","(a) Princeton University Art Museum, Princeton, New Jersey, U.S.A., 54-17.",(a) Information from reproduction.,"(a) Italian School - 16th c. by Art Museum, Princeton University, Princeton, New Jersey.",,,,,,,,,,,,,,,
b11077256,"Italian School (16th century), 16th C.","(a) Galerie Sedelmeyer, 3 to 5 June 1907, lot 115, Sedelmeyer Collection sale.","(a) Sale, Galerie Sadalmeyer, C. Sedelmeyer Collection Sale, 3 to 5 June 1907, lot 115.",(a) Italian School - 16th century.,,,,,,,,,,,,,,,
b11077268,"Italian School (16th century), 16th C.","(a) Palazzo Doria-Pamphili, Rome, Italy.",(a) Information from reproduction.,(a) Italian School - 16th c.,,,,,,,,,,,,,,,
b1107727x,"Italian School (16th century), 16th C.","(a) Villa Reale of Poggio a Caiano, Poggio a Caiano, Italy.","(a) Alinari, Firenze, p.120.",(a) Italian School - 16th c. by Alinari,,,,,,,,,,,,,,,
b11077281,"Italian School (16th century), 16th C.","(a) Sale, H?tel Drouot, Paris, H... Collection, May 14-16, 1914, lot 269.","(a) Sale, H?tel Drouot (Paris, France), H. Collection Sale, 14 to 16 May 1914, lot 269.",(a) Italian School - 16th c.,,,,,,,,,,,,,,,
b11077293,"Italian School (16th century), 16th C.","(c) Uffizi, Florence, Italy.","(a) Alinari, Florence, 1916, p.193.;""(b) Frick Art Reference Library, 1924."";""(c) Information from reproduction."";""(d) Uffizi, Florence, Italy, 1897, p.225, fig.700.""","(c) Italian School - 16th century  (b) Attributed to Attissimo by Frick Art Reference Library, 1924. If not then a copy from an original in the Giovio Collection, probably painted to supplement the collection of copies. Probably painted at the same time as the Altissimo copies of the Paolo Giovio Collection  (a) Anonymous by Alinari, 1916",,,,,,,,,,,,,,,
b11077311,"Italian School (16th century), 16th C.","(a) Uffizi, Florence, Italy.","(a) Alinari, Florence, 1916, p.193.;""(b) Frick Art Reference Library, 1924.""","(b) Italian School - 16th c. by Frick Art Reference Library, 1924. Probably painted at the same time as the Altissimo copies of the Paolo Giovio Collection  (a) Anonymous by Alinari, 1916",,,,,,,,,,,,,,,
b11077323,"Italian School (16th century), 16th C.",,"(a) Everett Fahy, 5 July 1986.;""(b) Information from reproduction.""","(a,b) Italian School - 1st quarter 16th c., (a) by Everett Fahy, 5 July 1986, (b) by source",,,,,,,,,,,,,,,
b11077335,"Italian School (16th century), 16th C.",,"(a) Everett Fahy, 29 April 1985.;""(b) Information from reproduction.""","(a) Italian School - 16th c. by Everett Fahy, 29 April 1985  (b) Circle of Giovanni Battista Moroni.",,,,,,,,,,,,,,,
b11077347,"Italian School (16th century), 16th C., attributed to.","(a) A Bourbon King of Naples ;""(a) given by him to Duca di Maddaloni "";""(a) his brother, Cavaliere Francesco Proto, Naples "";""(a) his nephew, Cavaliere Felice Cestari (d.1915) "";""(a) divided among his four nieces "";""(a) in 1963 one-eighth was owned by the daughter of the Marchese Moronti, Rome.""","(a) Letter at the Frick Art Reference Library, 8 November 1963.","(a) Attributed to Italian School, Venetian - 16th c. Probably",,,,,,,,,,,,,,,
b11077359,"Italian School (16th century), 16th C.",,"(a) W. Suida, 29 July 1964.;""(b) Information from reproduction.""","(a,b) Italian School - 16th c., by W. Suida, 29 July 1964  (b) Copy after Cristofano dell'Altissimo by W. Suida.",,,,,,,,,,,,,,,
b11077360,"Italian School (16th century), 16th C.",,(a) Information from reproduction.,"(a) Italian School - 16th c. by Frick Art Reference Library, 1952",,,,,,,,,,,,,,,
